ticker,end_period_ts,end_period_utc,interval_min,price_open,price_high,price_low,price_close,price_mean,price_previous,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,volume,open_interest
KXHIGHLAX-25JUL02-B68.5,1751425980,2025-07-02T03:13:00+00:00,1,,,,,,0.4000,0.3500,0.3500,0.3400,0.3400,0.4000,0.4100,0.3900,0.3900,0.00,2027.00
KXHIGHLAX-25JUL02-B68.5,1751426160,2025-07-02T03:16:00+00:00,1,,,,,,0.4000,0.3400,0.3400,0.3400,0.3400,0.3900,0.3900,0.3900,0.3900,0.00,2027.00
KXHIGHLAX-25JUL02-B68.5,1751426340,2025-07-02T03:19:00+00:00,1,,,,,,0.4000,0.3400,0.3400,0.3400,0.3400,0.3900,0.3900,0.3900,0.3900,0.00,2027.00
KXHIGHLAX-25JUL02-B68.5,1751426580,2025-07-02T03:23:00+00:00,1,,,,,,0.4000,0.3400,0.3400,0.3400,0.3400,0.3900,0.4100,0.3900,0.3900,0.00,2027.00
KXHIGHLAX-25JUL02-B68.5,1751426700,2025-07-02T03:25:00+00:00,1,,,,,,0.4000,0.3400,0.3400,0.3400,0.3400,0.3900,0.3900,0.3900,0.3900,0.00,2027.00
KXHIGHLAX-25JUL02-B68.5,1751426760,2025-07-02T03:26:00+00:00,1,,,,,,0.4000,0.3400,0.3400,0.3400,0.3400,0.3900,0.3900,0.3900,0.3900,0.00,2027.00
KXHIGHLAX-25JUL02-B68.5,1751427480,2025-07-02T03:38:00+00:00,1,0.3900,0.4300,0.3900,0.4300,0.4162,0.4000,0.3400,0.3600,0.3400,0.3600,0.3900,0.4300,0.3900,0.4200,461.00,2488.00
KXHIGHLAX-25JUL02-B68.5,1751427540,2025-07-02T03:39:00+00:00,1,,,,,,0.4300,0.3600,0.3600,0.3600,0.3600,0.4200,0.4200,0.4200,0.4200,0.00,2488.00
KXHIGHLAX-25JUL02-B68.5,1751427600,2025-07-02T03:40:00+00:00,1,,,,,,0.4300,0.3600,0.3600,0.3400,0.3400,0.4200,0.4200,0.4200,0.4200,0.00,2488.00
KXHIGHLAX-25JUL02-B68.5,1751427660,2025-07-02T03:41:00+00:00,1,,,,,,0.4300,0.3400,0.3500,0.3400,0.3500,0.4200,0.4200,0.4200,0.4200,0.00,2488.00
KXHIGHLAX-25JUL02-B68.5,1751427780,2025-07-02T03:43:00+00:00,1,,,,,,0.4300,0.3500,0.3600,0.3500,0.3600,0.4200,0.4300,0.4200,0.4200,0.00,2488.00
KXHIGHLAX-25JUL02-B68.5,1751428800,2025-07-02T04:00:00+00:00,1,,,,,,0.4300,0.3600,0.3600,0.3600,0.3600,0.4200,0.4200,0.4200,0.4200,0.00,2488.00
KXHIGHLAX-25JUL02-B68.5,1751429220,2025-07-02T04:07:00+00:00,1,,,,,,0.4300,0.3600,0.3600,0.3500,0.3600,0.4200,0.4200,0.4200,0.4200,0.00,2488.00
KXHIGHLAX-25JUL02-B68.5,1751429340,2025-07-02T04:09:00+00:00,1,0.3600,0.3600,0.3500,0.3500,0.3509,0.4300,0.3600,0.3600,0.1100,0.3500,0.4200,0.4300,0.4100,0.4100,35.00,2520.00
KXHIGHLAX-25JUL02-B68.5,1751429400,2025-07-02T04:10:00+00:00,1,,,,,,0.3500,0.3500,0.3500,0.1100,0.3400,0.4100,0.4200,0.4100,0.4100,0.00,2520.00
KXHIGHLAX-25JUL02-B68.5,1751429460,2025-07-02T04:11:00+00:00,1,,,,,,0.3500,0.3400,0.3400,0.3400,0.3400,0.4100,0.4100,0.4100,0.4100,0.00,2520.00
KXHIGHLAX-25JUL02-B68.5,1751429520,2025-07-02T04:12:00+00:00,1,,,,,,0.3500,0.3400,0.3400,0.3400,0.3400,0.4100,0.4100,0.3900,0.3900,0.00,2520.00
KXHIGHLAX-25JUL02-B68.5,1751429580,2025-07-02T04:13:00+00:00,1,,,,,,0.3500,0.3400,0.3400,0.3400,0.3400,0.3900,0.3900,0.3900,0.3900,0.00,2520.00
KXHIGHLAX-25JUL02-B68.5,1751429820,2025-07-02T04:17:00+00:00,1,,,,,,0.3500,0.3400,0.3400,0.3400,0.3400,0.3900,0.3900,0.3800,0.3800,0.00,2520.00
KXHIGHLAX-25JUL02-B68.5,1751429880,2025-07-02T04:18:00+00:00,1,,,,,,0.3500,0.3400,0.3400,0.3400,0.3400,0.3800,0.3800,0.3800,0.3800,0.00,2520.00
KXHIGHLAX-25JUL02-B68.5,1751429940,2025-07-02T04:19:00+00:00,1,,,,,,0.3500,0.3400,0.3600,0.3300,0.3600,0.3800,0.3800,0.3800,0.3800,0.00,2520.00
KXHIGHLAX-25JUL02-B68.5,1751430000,2025-07-02T04:20:00+00:00,1,,,,,,0.3500,0.3600,0.3600,0.3600,0.3600,0.3800,0.3900,0.3800,0.3900,0.00,2520.00
KXHIGHLAX-25JUL02-B68.5,1751430240,2025-07-02T04:24:00+00:00,1,0.3900,0.4000,0.3900,0.4000,0.3936,0.3500,0.3600,0.3600,0.3600,0.3600,0.3900,0.4200,0.3900,0.4200,50.00,2538.00
KXHIGHLAX-25JUL02-B68.5,1751430300,2025-07-02T04:25:00+00:00,1,,,,,,0.4000,0.3600,0.3600,0.3500,0.3600,0.4200,0.4200,0.4200,0.4200,0.00,2538.00
KXHIGHLAX-25JUL02-B68.5,1751430360,2025-07-02T04:26:00+00:00,1,,,,,,0.4000,0.3600,0.3600,0.3600,0.3600,0.4200,0.4200,0.4200,0.4200,0.00,2538.00
KXHIGHLAX-25JUL02-B68.5,1751430420,2025-07-02T04:27:00+00:00,1,,,,,,0.4000,0.3600,0.3600,0.3300,0.3300,0.4200,0.4200,0.3800,0.3800,0.00,2538.00
KXHIGHLAX-25JUL02-B68.5,1751430480,2025-07-02T04:28:00+00:00,1,,,,,,0.4000,0.3300,0.3400,0.3300,0.3400,0.3800,0.4000,0.3800,0.4000,0.00,2538.00
KXHIGHLAX-25JUL02-B68.5,1751430540,2025-07-02T04:29:00+00:00,1,,,,,,0.4000,0.3400,0.3500,0.3400,0.3500,0.4000,0.4000,0.4000,0.4000,0.00,2538.00
KXHIGHLAX-25JUL02-B68.5,1751430600,2025-07-02T04:30:00+00:00,1,,,,,,0.4000,0.3500,0.3500,0.3500,0.3500,0.4000,0.4000,0.4000,0.4000,0.00,2538.00
KXHIGHLAX-25JUL02-B68.5,1751430660,2025-07-02T04:31:00+00:00,1,,,,,,0.4000,0.3500,0.3500,0.3500,0.3500,0.4000,0.4000,0.4000,0.4000,0.00,2538.00
KXHIGHLAX-25JUL02-B68.5,1751430900,2025-07-02T04:35:00+00:00,1,,,,,,0.4000,0.3500,0.3500,0.3500,0.3500,0.4000,0.4000,0.4000,0.4000,0.00,2538.00
KXHIGHLAX-25JUL02-B68.5,1751430960,2025-07-02T04:36:00+00:00,1,,,,,,0.4000,0.3500,0.3500,0.3500,0.3500,0.4000,0.4000,0.4000,0.4000,0.00,2538.00
KXHIGHLAX-25JUL02-B68.5,1751431020,2025-07-02T04:37:00+00:00,1,,,,,,0.4000,0.3500,0.3500,0.3500,0.3500,0.4000,0.4000,0.3900,0.3900,0.00,2538.00
KXHIGHLAX-25JUL02-B68.5,1751431080,2025-07-02T04:38:00+00:00,1,,,,,,0.4000,0.3500,0.3500,0.3500,0.3500,0.3900,0.4000,0.3900,0.3900,0.00,2538.00
KXHIGHLAX-25JUL02-B68.5,1751431140,2025-07-02T04:39:00+00:00,1,,,,,,0.4000,0.3500,0.3500,0.3500,0.3500,0.3900,0.4000,0.3900,0.3900,0.00,2538.00
KXHIGHLAX-25JUL02-B68.5,1751431200,2025-07-02T04:40:00+00:00,1,,,,,,0.4000,0.3500,0.3500,0.3500,0.3500,0.3900,0.4000,0.3900,0.3900,0.00,2538.00
KXHIGHLAX-25JUL02-B68.5,1751431260,2025-07-02T04:41:00+00:00,1,,,,,,0.4000,0.3500,0.3500,0.3500,0.3500,0.3900,0.4000,0.3900,0.3900,0.00,2538.00
KXHIGHLAX-25JUL02-B68.5,1751431320,2025-07-02T04:42:00+00:00,1,,,,,,0.4000,0.3500,0.3500,0.3400,0.3400,0.3900,0.4000,0.3800,0.3800,0.00,2538.00
KXHIGHLAX-25JUL02-B68.5,1751431380,2025-07-02T04:43:00+00:00,1,,,,,,0.4000,0.3400,0.3400,0.3400,0.3400,0.3800,0.3900,0.3800,0.3800,0.00,2538.00
KXHIGHLAX-25JUL02-B68.5,1751431440,2025-07-02T04:44:00+00:00,1,,,,,,0.4000,0.3400,0.3400,0.3400,0.3400,0.3800,0.3900,0.3800,0.3800,0.00,2538.00
KXHIGHLAX-25JUL02-B68.5,1751431500,2025-07-02T04:45:00+00:00,1,,,,,,0.4000,0.3400,0.3400,0.3400,0.3400,0.3800,0.3900,0.3800,0.3800,0.00,2538.00
KXHIGHLAX-25JUL02-B68.5,1751431560,2025-07-02T04:46:00+00:00,1,,,,,,0.4000,0.3400,0.3400,0.3300,0.3400,0.3800,0.4000,0.3800,0.3900,0.00,2538.00
KXHIGHLAX-25JUL02-B68.5,1751431620,2025-07-02T04:47:00+00:00,1,,,,,,0.4000,0.3400,0.3400,0.3400,0.3400,0.3900,0.4000,0.3900,0.3900,0.00,2538.00
KXHIGHLAX-25JUL02-B68.5,1751431680,2025-07-02T04:48:00+00:00,1,,,,,,0.4000,0.3400,0.3400,0.3400,0.3400,0.3900,0.4000,0.3900,0.3900,0.00,2538.00
KXHIGHLAX-25JUL02-B68.5,1751431740,2025-07-02T04:49:00+00:00,1,0.3400,0.3900,0.3300,0.3900,0.3787,0.4000,0.3400,0.3400,0.3300,0.3400,0.3900,0.4000,0.3800,0.3800,151.00,2685.00
KXHIGHLAX-25JUL02-B68.5,1751431800,2025-07-02T04:50:00+00:00,1,,,,,,0.3900,0.3400,0.3400,0.3400,0.3400,0.3800,0.3800,0.3500,0.3500,0.00,2685.00
KXHIGHLAX-25JUL02-B68.5,1751431860,2025-07-02T04:51:00+00:00,1,,,,,,0.3900,0.3400,0.3400,0.3400,0.3400,0.3500,0.3500,0.3500,0.3500,0.00,2685.00
KXHIGHLAX-25JUL02-B68.5,1751431920,2025-07-02T04:52:00+00:00,1,,,,,,0.3900,0.3400,0.3400,0.3200,0.3400,0.3500,0.3900,0.3500,0.3600,0.00,2685.00
KXHIGHLAX-25JUL02-B68.5,1751431980,2025-07-02T04:53:00+00:00,1,,,,,,0.3900,0.3400,0.3400,0.3400,0.3400,0.3600,0.3700,0.3500,0.3500,0.00,2685.00
KXHIGHLAX-25JUL02-B68.5,1751432040,2025-07-02T04:54:00+00:00,1,,,,,,0.3900,0.3400,0.3400,0.3400,0.3400,0.3500,0.3500,0.3500,0.3500,0.00,2685.00
KXHIGHLAX-25JUL02-B68.5,1751432100,2025-07-02T04:55:00+00:00,1,,,,,,0.3900,0.3400,0.3400,0.3400,0.3400,0.3500,0.3900,0.3500,0.3600,0.00,2685.00
KXHIGHLAX-25JUL02-B68.5,1751432160,2025-07-02T04:56:00+00:00,1,,,,,,0.3900,0.3400,0.3400,0.3400,0.3400,0.3600,0.3600,0.3500,0.3500,0.00,2685.00
KXHIGHLAX-25JUL02-B68.5,1751432220,2025-07-02T04:57:00+00:00,1,,,,,,0.3900,0.3400,0.3400,0.3400,0.3400,0.3500,0.3900,0.3500,0.3700,0.00,2685.00
KXHIGHLAX-25JUL02-B68.5,1751432280,2025-07-02T04:58:00+00:00,1,0.3700,0.3800,0.3700,0.3800,0.3780,0.3900,0.3400,0.3500,0.3400,0.3500,0.3700,0.4000,0.3700,0.3900,126.00,2786.00
KXHIGHLAX-25JUL02-B68.5,1751432340,2025-07-02T04:59:00+00:00,1,,,,,,0.3800,0.3500,0.3500,0.3400,0.3500,0.3900,0.4000,0.3900,0.3900,0.00,2786.00
KXHIGHLAX-25JUL02-B68.5,1751432400,2025-07-02T05:00:00+00:00,1,,,,,,0.3800,0.3500,0.3500,0.3400,0.3500,0.3900,0.4000,0.3900,0.3900,0.00,2786.00
KXHIGHLAX-25JUL02-B68.5,1751432460,2025-07-02T05:01:00+00:00,1,,,,,,0.3800,0.3500,0.3500,0.3300,0.3400,0.3900,0.4000,0.3800,0.3800,0.00,2786.00
KXHIGHLAX-25JUL02-B68.5,1751432520,2025-07-02T05:02:00+00:00,1,,,,,,0.3800,0.3400,0.3400,0.3300,0.3400,0.3800,0.3900,0.3800,0.3800,0.00,2786.00
KXHIGHLAX-25JUL02-B68.5,1751432580,2025-07-02T05:03:00+00:00,1,,,,,,0.3800,0.3400,0.3400,0.3300,0.3400,0.3800,0.3900,0.3800,0.3800,0.00,2786.00
KXHIGHLAX-25JUL02-B68.5,1751432640,2025-07-02T05:04:00+00:00,1,,,,,,0.3800,0.3400,0.3500,0.3400,0.3500,0.3800,0.4000,0.3800,0.3900,0.00,2786.00
KXHIGHLAX-25JUL02-B68.5,1751432700,2025-07-02T05:05:00+00:00,1,,,,,,0.3800,0.3500,0.3500,0.3400,0.3500,0.3900,0.4000,0.3900,0.3900,0.00,2786.00
KXHIGHLAX-25JUL02-B68.5,1751432760,2025-07-02T05:06:00+00:00,1,,,,,,0.3800,0.3500,0.3500,0.3400,0.3500,0.3900,0.4000,0.3900,0.3900,0.00,2786.00
KXHIGHLAX-25JUL02-B68.5,1751432820,2025-07-02T05:07:00+00:00,1,,,,,,0.3800,0.3500,0.3500,0.3400,0.3500,0.3900,0.4000,0.3900,0.3900,0.00,2786.00
KXHIGHLAX-25JUL02-B68.5,1751432880,2025-07-02T05:08:00+00:00,1,,,,,,0.3800,0.3500,0.3500,0.3400,0.3500,0.3900,0.4000,0.3900,0.3900,0.00,2786.00
KXHIGHLAX-25JUL02-B68.5,1751432940,2025-07-02T05:09:00+00:00,1,,,,,,0.3800,0.3500,0.3500,0.3400,0.3500,0.3900,0.4000,0.3900,0.3900,0.00,2786.00
KXHIGHLAX-25JUL02-B68.5,1751433000,2025-07-02T05:10:00+00:00,1,,,,,,0.3800,0.3500,0.3500,0.3400,0.3500,0.3900,0.4000,0.3900,0.3900,0.00,2786.00
KXHIGHLAX-25JUL02-B68.5,1751433060,2025-07-02T05:11:00+00:00,1,,,,,,0.3800,0.3500,0.3500,0.3400,0.3500,0.3900,0.4000,0.3900,0.3900,0.00,2786.00
KXHIGHLAX-25JUL02-B68.5,1751433120,2025-07-02T05:12:00+00:00,1,0.3900,0.3900,0.3900,0.3900,0.3900,0.3800,0.3500,0.3500,0.3400,0.3500,0.3900,0.4000,0.3900,0.3900,7.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751433180,2025-07-02T05:13:00+00:00,1,,,,,,0.3900,0.3500,0.3500,0.3400,0.3500,0.3900,0.4000,0.3900,0.3900,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751433240,2025-07-02T05:14:00+00:00,1,,,,,,0.3900,0.3500,0.3500,0.3400,0.3500,0.3900,0.4000,0.3900,0.3900,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751433300,2025-07-02T05:15:00+00:00,1,,,,,,0.3900,0.3500,0.3500,0.3400,0.3500,0.3900,0.4000,0.3900,0.3900,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751433360,2025-07-02T05:16:00+00:00,1,,,,,,0.3900,0.3500,0.3500,0.3400,0.3500,0.3900,0.4000,0.3900,0.3900,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751433420,2025-07-02T05:17:00+00:00,1,,,,,,0.3900,0.3500,0.3500,0.3300,0.3400,0.3900,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751433480,2025-07-02T05:18:00+00:00,1,,,,,,0.3900,0.3400,0.3400,0.3300,0.3300,0.3800,0.3900,0.3800,0.3900,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751433540,2025-07-02T05:19:00+00:00,1,,,,,,0.3900,0.3300,0.3500,0.3300,0.3500,0.3800,0.4000,0.3800,0.3900,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751433600,2025-07-02T05:20:00+00:00,1,,,,,,0.3900,0.3500,0.3500,0.3400,0.3400,0.3900,0.4000,0.3900,0.4000,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751433660,2025-07-02T05:21:00+00:00,1,,,,,,0.3900,0.3400,0.3500,0.3400,0.3500,0.4000,0.4000,0.3900,0.3900,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751433720,2025-07-02T05:22:00+00:00,1,,,,,,0.3900,0.3500,0.3500,0.3400,0.3400,0.3900,0.4000,0.3900,0.3900,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751433780,2025-07-02T05:23:00+00:00,1,,,,,,0.3900,0.3400,0.3500,0.3400,0.3500,0.3900,0.4000,0.3900,0.3900,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751433840,2025-07-02T05:24:00+00:00,1,,,,,,0.3900,0.3500,0.3500,0.3400,0.3500,0.3900,0.4000,0.3900,0.3900,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751433900,2025-07-02T05:25:00+00:00,1,,,,,,0.3900,0.3500,0.3500,0.3400,0.3500,0.3900,0.4000,0.3900,0.3900,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751433960,2025-07-02T05:26:00+00:00,1,,,,,,0.3900,0.3500,0.3500,0.3400,0.3500,0.3900,0.4000,0.3900,0.3900,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751434020,2025-07-02T05:27:00+00:00,1,,,,,,0.3900,0.3500,0.3500,0.3300,0.3400,0.3900,0.4000,0.3900,0.3900,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751434080,2025-07-02T05:28:00+00:00,1,,,,,,0.3900,0.3400,0.3600,0.3400,0.3600,0.3900,0.4200,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751434140,2025-07-02T05:29:00+00:00,1,,,,,,0.3900,0.3600,0.3600,0.3500,0.3600,0.3800,0.4000,0.3800,0.3900,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751434200,2025-07-02T05:30:00+00:00,1,,,,,,0.3900,0.3600,0.3600,0.3400,0.3500,0.3900,0.4000,0.3900,0.3900,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751434260,2025-07-02T05:31:00+00:00,1,,,,,,0.3900,0.3500,0.3500,0.3400,0.3500,0.3900,0.4000,0.3900,0.3900,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751434320,2025-07-02T05:32:00+00:00,1,,,,,,0.3900,0.3500,0.3500,0.3500,0.3500,0.3900,0.3900,0.3900,0.3900,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751434380,2025-07-02T05:33:00+00:00,1,,,,,,0.3900,0.3500,0.3500,0.3300,0.3500,0.3900,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751434440,2025-07-02T05:34:00+00:00,1,,,,,,0.3900,0.3500,0.3600,0.3300,0.3400,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751434500,2025-07-02T05:35:00+00:00,1,,,,,,0.3900,0.3400,0.3500,0.3400,0.3500,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751434560,2025-07-02T05:36:00+00:00,1,,,,,,0.3900,0.3500,0.3600,0.3500,0.3600,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751434620,2025-07-02T05:37:00+00:00,1,,,,,,0.3900,0.3600,0.3600,0.3300,0.3400,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751434680,2025-07-02T05:38:00+00:00,1,,,,,,0.3900,0.3400,0.3500,0.3300,0.3500,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751434740,2025-07-02T05:39:00+00:00,1,,,,,,0.3900,0.3500,0.3600,0.3300,0.3400,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751434800,2025-07-02T05:40:00+00:00,1,,,,,,0.3900,0.3400,0.3500,0.3300,0.3500,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751434860,2025-07-02T05:41:00+00:00,1,,,,,,0.3900,0.3500,0.3600,0.3500,0.3600,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751434920,2025-07-02T05:42:00+00:00,1,,,,,,0.3900,0.3600,0.3600,0.3300,0.3400,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751434980,2025-07-02T05:43:00+00:00,1,,,,,,0.3900,0.3400,0.3600,0.3300,0.3600,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751435040,2025-07-02T05:44:00+00:00,1,,,,,,0.3900,0.3600,0.3600,0.3300,0.3400,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751435100,2025-07-02T05:45:00+00:00,1,,,,,,0.3900,0.3400,0.3500,0.3400,0.3500,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751435160,2025-07-02T05:46:00+00:00,1,,,,,,0.3900,0.3500,0.3600,0.3500,0.3600,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751435220,2025-07-02T05:47:00+00:00,1,,,,,,0.3900,0.3600,0.3600,0.3300,0.3500,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751435280,2025-07-02T05:48:00+00:00,1,,,,,,0.3900,0.3500,0.3600,0.3300,0.3400,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751435340,2025-07-02T05:49:00+00:00,1,,,,,,0.3900,0.3400,0.3600,0.3400,0.3600,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751435400,2025-07-02T05:50:00+00:00,1,,,,,,0.3900,0.3600,0.3600,0.3300,0.3400,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751435460,2025-07-02T05:51:00+00:00,1,,,,,,0.3900,0.3400,0.3600,0.3400,0.3600,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751435520,2025-07-02T05:52:00+00:00,1,,,,,,0.3900,0.3600,0.3600,0.3300,0.3400,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751435580,2025-07-02T05:53:00+00:00,1,,,,,,0.3900,0.3400,0.3600,0.3300,0.3600,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751435640,2025-07-02T05:54:00+00:00,1,,,,,,0.3900,0.3600,0.3600,0.3300,0.3400,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751435700,2025-07-02T05:55:00+00:00,1,,,,,,0.3900,0.3400,0.3500,0.3300,0.3500,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751435760,2025-07-02T05:56:00+00:00,1,,,,,,0.3900,0.3500,0.3600,0.3500,0.3600,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751435820,2025-07-02T05:57:00+00:00,1,,,,,,0.3900,0.3600,0.3600,0.3300,0.3500,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751435880,2025-07-02T05:58:00+00:00,1,,,,,,0.3900,0.3500,0.3600,0.3500,0.3600,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751435940,2025-07-02T05:59:00+00:00,1,,,,,,0.3900,0.3600,0.3600,0.3300,0.3600,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751436000,2025-07-02T06:00:00+00:00,1,,,,,,0.3900,0.3600,0.3600,0.3300,0.3400,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751436060,2025-07-02T06:01:00+00:00,1,,,,,,0.3900,0.3400,0.3500,0.3300,0.3500,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751436120,2025-07-02T06:02:00+00:00,1,,,,,,0.3900,0.3500,0.3600,0.3500,0.3600,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751436180,2025-07-02T06:03:00+00:00,1,,,,,,0.3900,0.3600,0.3600,0.3300,0.3400,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751436240,2025-07-02T06:04:00+00:00,1,,,,,,0.3900,0.3400,0.3600,0.3400,0.3600,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751436300,2025-07-02T06:05:00+00:00,1,,,,,,0.3900,0.3600,0.3600,0.3300,0.3600,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751436360,2025-07-02T06:06:00+00:00,1,,,,,,0.3900,0.3600,0.3600,0.3300,0.3400,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751436420,2025-07-02T06:07:00+00:00,1,,,,,,0.3900,0.3400,0.3500,0.3300,0.3500,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751436480,2025-07-02T06:08:00+00:00,1,,,,,,0.3900,0.3500,0.3600,0.3500,0.3600,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751436540,2025-07-02T06:09:00+00:00,1,,,,,,0.3900,0.3600,0.3600,0.3300,0.3400,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751436600,2025-07-02T06:10:00+00:00,1,,,,,,0.3900,0.3400,0.3600,0.3400,0.3600,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751436660,2025-07-02T06:11:00+00:00,1,,,,,,0.3900,0.3600,0.3600,0.3300,0.3500,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751436720,2025-07-02T06:12:00+00:00,1,,,,,,0.3900,0.3500,0.3600,0.3300,0.3400,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751436780,2025-07-02T06:13:00+00:00,1,,,,,,0.3900,0.3400,0.3400,0.3300,0.3400,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751436840,2025-07-02T06:14:00+00:00,1,,,,,,0.3900,0.3400,0.3400,0.3300,0.3400,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751436900,2025-07-02T06:15:00+00:00,1,,,,,,0.3900,0.3400,0.3400,0.3300,0.3400,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
KXHIGHLAX-25JUL02-B68.5,1751436960,2025-07-02T06:16:00+00:00,1,,,,,,0.3900,0.3400,0.3400,0.3300,0.3400,0.3800,0.3900,0.3800,0.3800,0.00,2793.00
